"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
"1",0.998155555555556,0.909698888888889,-4.00175818408381e-15,-4.06923383877711e-15,0.00702888888888728,6.66666666626061e-05,0.00301777777777456,0.000973333333330038,-2.23605208423313e-15,0.0146666666666646,-4.04707378720559e-15,0.0101711111111096,0.00202222222222009,0.00160111111110807,0.000699999999996441,0.0011377777777756,-4.11312095494054e-15,0.0198022222222204,0.00628666666666514,0.0648699999999988,0.0191088888888871,0.0078188888888858,0.00013333333333,0.000853333333330673,-2.11253237125675e-15,0.0313999999999987,-2.05266174428213e-15,0.992524444444445,0.00112888888888582,0.00475555555555361,0.00042333333333118,-1.95843341543878e-15,0.0150666666666645,0.0262666666666655,0.793661111111111,-2.02167541966484e-15,0.0219999999999978,0.0239999999999988,0.105799999999999,0.0299999999999988,0.0299999999999988,0.990801111111111,0.00013333333332932,-4.0640231920482e-15,0.00202777777777424,0.00193333333333118,0.00026666666666448,0.0299999999999989,0.00119999999999647,0.219145555555554,0.0299999999999988,0.000666666666663428,0.0299999999999988,-2.19659475793795e-15,-1.95989150834445e-15,0.00213333333332948,0.000599999999996499,0.00143333333332984,0.173081111111109,0.0299999999999988,0.0313999999999988
"2",0.999614444444445,0.991355555555556,-4.03797735989049e-15,0.0326066666666633,0.176908888888888,-4.10457593839434e-15,0.00382555555555253,0.00121444444444115,0.0148666666666646,0.0141999999999979,-4.05206238932957e-15,0.0375966666666648,0.00168888888888668,0.00076666666666355,0.000599999999996763,0.00158444444444135,-4.09702642182689e-15,0.0064733333333304,0.00116666666666372,0.0258033333333318,0.00171555555555168,0.00671666666666362,0.000591111111108957,0.000499999999996734,0.00099999999999794,0.027533333333332,-2.19414116505353e-15,0.998757777777778,0.00457444444444251,0.00369666666666523,0.0120999999999979,-1.95843341543878e-15,0.0001999999999978,0.00573333333333143,0.995231111111111,-1.95942521467411e-15,0.0203333333333311,0.0259333333333322,0.0522733333333314,0.0299999999999988,0.0299999999999988,0.999666666666667,-4.04062339143252e-15,6.66666666627655e-05,0.0114799999999966,0.0134633333333317,-2.16170414901739e-15,0.0299999999999989,0.000199999999996468,0.0157333333333311,0.0299999999999988,0.000599999999996757,0.0109999999999982,-2.10077140868255e-15,-1.96004693956789e-15,-4.05047106966094e-15,0.000999999999996469,0.00123333333332983,0.225747777777776,0.0299999999999988,0.0290666666666655
"3",0.999,0.96613,-4.0195439569383e-15,0.965453333333333,0.0767555555555539,-4.13659106968112e-15,0.00278222222222097,0.00210666666666541,0.0143999999999979,0.0140666666666646,-3.63398940568989e-15,0.153649999999999,0.00886666666666445,0.00331999999999693,0.00139999999999671,0.00107444444444204,-4.07316772902769e-15,0.00476666666666375,0.0117099999999975,0.0092699999999978,0.00046666666666264,0.134432222222221,0.00482222222221975,0.00558888888888709,0.00146666666666464,0.0235999999999988,-2.17662924721177e-15,0.985255555555556,0.00456999999999704,0.00271888888888701,0.359114444444443,-1.95845191915586e-15,0.00126666666666463,-2.19710916127269e-15,0.921316666666667,-1.96009874997571e-15,0.0211333333333311,0.0246666666666655,0.0225222222222202,0.0299999999999988,0.0299999999999988,0.990752222222223,-4.02163857771143e-15,0.674818888888888,0.00404666666666273,0.0267022222222196,-2.16038298361809e-15,0.0299999999999989,0.000533333333329764,0.00526666666666444,0.0299999999999988,0.000679999999997421,0.00335666666666451,0.00590111111110946,-1.959736077121e-15,0.00346666666666294,0.000133333333329915,0.00219999999999653,0.510821111111111,0.0293333333333322,0.0244666666666655
"4",0.99619,0.689992222222222,-4.01870018743959e-15,0.998075555555556,0.198986666666665,-4.13804546184338e-15,0.00541222222222069,0.00238888888888653,0.00413333333333116,0.0149333333333312,0.000146666666663178,0.928675555555556,0.0166999999999978,-3.85048659623521e-15,-3.32789721705732e-15,0.00209222222221988,-4.06209140398535e-15,0.0488055555555545,0.00971888888888682,0.343742222222222,0.0015433333333296,0.17741111111111,0.069422222222221,0.00739555555555431,0.00066666666666448,0.0274666666666655,0.00319999999999822,0.928478888888889,0.017787777777776,0.00258888888888694,0.0125533333333312,-1.95854443774124e-15,0.00093333333333132,-2.17803923045305e-15,0.403368888888889,0.000773333333331195,0.000503333333331143,0.0239999999999988,0.00173333333333115,0.0299999999999988,0.0299999999999988,0.999633333333333,-4.03958348253279e-15,0.8596,0.000199999999995927,0.0249999999999973,-2.16038298361809e-15,0.0299999999999989,0.00106666666666308,0.000306666666664438,0.0299999999999988,0.00131888888888647,0.425321111111111,0.0119855555555526,-1.96009874997571e-15,0.00399999999999633,6.66666666632382e-05,0.00129999999999651,0.312638888888889,0.0239999999999988,0.0243333333333321
"5",0.858223333333333,0.997355555555556,-4.02961738051507e-15,0.732998888888889,0.475068888888889,-4.13947024805831e-15,0.216208888888888,0.00377222222221976,0.000133333333331093,0.0143333333333312,0.000133333333329314,0.465781111111111,0.00711999999999776,0.0400222222222202,6.66666666631954e-05,0.00108888888888585,3.99999999961956e-05,0.00334888888888637,0.00133333333333014,0.0258855555555542,0.00385666666666417,0.00313888888888517,0.122654444444443,0.000806666666664443,0.000999999999997834,0.0237999999999988,0.0023999999999981,0.138683333333332,0.00526666666666442,0.00157666666666501,0.0085333333333312,-1.95854443774124e-15,0.00166666666666469,0.0237999999999987,0.998037777777778,0.00753333333333119,0.000119999999997828,0.0239999999999988,0.00855666666666452,0.0299999999999988,0.0299999999999988,0.997456666666667,-4.0386027855277e-15,0.175014444444444,0.000266666666662769,0.0162322222222204,-2.16038298361809e-15,0.0299999999999989,0.000799999999996617,-2.19057734914448e-15,0.0299999999999988,0.0224677777777766,0.00904444444444235,0.00553666666666498,-1.96009874997571e-15,0.001866666666663,0.006508888888887,0.00136666666666317,0.259532222222221,0.0289333333333322,0.0249999999999987
"6",0.999933333333333,0.999733333333333,-4.06380854893011e-15,0.00667777777777475,0.7592,0.00325999999999672,0.438762222222222,0.00626333333333109,0.0117999999999979,0.0140666666666646,6.66666666626253e-05,0.269015555555555,0.00575666666666489,0.000119999999997823,0.000266666666663478,0.00332777777777607,6.66666666631172e-05,0.544124444444444,0.00191999999999759,0.0118955555555533,0.00276555555555363,0.136867777777776,0.0105111111111092,0.134928888888888,0.010488888888887,6.66666666644793e-05,-2.18889351089047e-15,0.952761111111111,0.00622222222222011,0.000566666666663308,0.0122666666666646,-1.95854443774124e-15,-2.08055794814754e-15,0.0299999999999988,0.998786666666667,0.00231999999999785,0.000173333333331167,0.0292666666666655,-2.15781096694438e-15,0.0299999999999988,0.0284666666666656,0.99817,-4.11609265190312e-15,0.685441111111111,0.000333333333329539,0.015187777777776,-2.16038298361809e-15,0.0299999999999989,0.00269111111110915,0.526757777777777,0.0299999999999988,0.00507333333333066,0.000409999999997818,0.00118333333333133,-1.95983969793663e-15,0.00538666666666381,0.00378666666666411,0.00213333333332987,0.0124444444444422,0.0299999999999988,0.0299999999999988
"7",0.9996,0.63504,-4.04480893223536e-15,0.664648888888889,0.83717,0.00463333333333047,0.948535555555556,0.00189777777777391,0.0164666666666646,0.00615666666666453,-4.04588584856924e-15,0.130386666666666,0.01315111111111,0.0192199999999979,0.000866666666663341,0.000899999999997166,-3.52671225556378e-15,0.186264444444443,0.137029999999998,0.00870333333333017,0.0134166666666648,0.078339999999999,0.393136666666666,0.145093333333333,0.00273333333333117,0.000503333333331159,-2.11123711106135e-15,0.348293333333333,0.00333333333333108,0.00143888888888728,0.0168666666666646,-1.95854443774124e-15,0.00126666666666464,0.0295999999999988,0.99835,-2.09787002584486e-15,0.0081333333333312,0.0299999999999988,0.0133866666666645,0.0299999999999988,0.0279999999999989,0.999403333333333,0.00118666666666311,0.978933333333333,0.000466666666662718,0.0249999999999973,-2.16038298361809e-15,0.0299999999999989,-3.60915741737244e-15,0.0255066666666647,0.0299999999999988,0.00189777777777452,0.000199999999997833,0.00993444444444245,-1.95999512916008e-15,0.00284111111110957,0.000433333333329817,0.001646666666665,-2.19877079506622e-15,0.0299999999999988,0.0299999999999988
"8",0.999911111111111,0.980294444444445,0.000199999999996026,0.832631111111111,0.280669999999998,0.0201699999999976,0.988163333333333,-4.08620914882363e-15,0.0133333333333312,-2.15584957293421e-15,-4.06221722926148e-15,0.0909166666666658,0.00534444444444281,0.148099999999999,0.00026666666666355,0.00151555555555267,0.00086999999999684,0.00565666666666324,0.026551111111109,0.00113333333333018,0.0290611111111089,0.010009999999998,0.0134333333333314,0.00299222222221886,6.66666666644489e-05,-2.17801332524914e-15,-1.96009874997571e-15,0.386914444444444,0.0387333333333313,0.000495555555552591,0.00586666666666452,-1.95854443774124e-15,0.000666666666664618,0.0141333333333318,0.998625555555556,-1.99896395732442e-15,0.0123333333333312,0.0299999999999988,0.00342333333333117,0.0313333333333321,0.0289999999999989,0.998338888888889,0.00175333333333041,0.541867777777778,0.000133333333329482,0.0249999999999973,-2.16038298361809e-15,0.0299999999999989,0.00249999999999649,0.0501499999999985,0.0299999999999988,-4.12974839510601e-15,0.0022666666666645,0.0196444444444423,-1.95963245630537e-15,0.0233333333333306,-3.524317874574e-15,-2.09602335488057e-15,0.0767566666666649,0.0293333333333322,0.0299999999999988
"9",0.993021111111111,0.327946666666666,-4.02314107953809e-15,0.926856666666667,0.000199999999995894,0.00569444444444148,0.937966666666667,-4.07136916772781e-15,0.00239999999999785,-2.19805285084362e-15,-4.0507005157527e-15,0.0150888888888869,0.00478888888888716,0.172637777777777,-3.1430117767665e-15,0.0292088888888874,0.000747777777775908,0.00457333333333026,0.00899999999999779,0.133155555555554,0.0387599999999983,0.00186333333333125,0.404495555555555,-4.13715358268026e-15,0.00146666666666449,0.000889999999997766,-1.95947702508192e-15,0.691551111111111,0.00116333333333114,0.00259999999999653,0.0143333333333312,-1.95854443774124e-15,-2.10226650902238e-15,-2.09284441628673e-15,0.863065555555556,0.00202333333333118,0.000399999999997814,0.0299999999999988,-2.18383089389818e-15,0.0319999999999988,0.0284666666666655,0.998013333333334,0.001599999999996,0.734508888888889,0.000799999999996223,0.0249999999999973,-2.16038298361809e-15,0.0299999999999989,-3.61544498043524e-15,0.00715888888888574,0.0276666666666655,-4.10341020421848e-15,0.00399999999999784,0.11023111111111,-1.96009874997571e-15,0.0155722222222201,0.000133333333329808,-2.09635642178796e-15,0.463752222222222,0.0291999999999989,0.0256666666666654
"10",0.997722222222222,0.0546311111111099,-4.0276078768405e-15,0.827736666666667,0.0034044444444423,0.000486666666663481,0.934003333333333,0.00318777777777454,0.0087333333333312,-2.01993607025959e-15,0.000133333333329301,0.0828366666666654,0.00259999999999801,0.186554444444444,-3.45418878685185e-15,0.0193655555555536,0.000333333333331101,0.00505444444444253,0.0157333333333312,0.0126255555555533,0.00920222222222057,0.00125999999999626,0.00314555555555302,0.0244133333333308,0.00196666666666448,0.00753333333333113,-1.95854443774124e-15,0.940897777777778,0.0102999999999978,0.000483333333329831,0.00886666666666454,-1.95854443774124e-15,-2.08722298703871e-15,-2.19715357019368e-15,0.808936666666667,0.00299999999999784,-2.08857375838534e-15,0.0299999999999988,-2.18574047750053e-15,0.0319999999999988,0.0114666666666649,0.983971111111111,0.00169555555555291,0.280722222222222,0.00139999999999604,0.0249999999999973,-2.16038298361809e-15,0.0299999999999989,-3.53918746161715e-15,0.000533333333329308,0.0251999999999989,0.000333333333329202,0.00639999999999786,0.102848888888887,-1.96009874997571e-15,0.00141666666666305,0.00583333333333002,0.000399999999997852,0.214553333333332,0.0299999999999989,0.00479999999999807
