"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62"
"1",0.0272333333333315,0.104046666666665,0.0015333333333295,0.156064444444443,0.000794444444441066,0.01675111111111,0.00231555555555274,0.0951833333333306,0.459733333333333,0.00210666666666406,0.000266666666663365,-4.13457786526313e-15,0.000372222222218582,0.971103333333333,0.0642966666666647,0.0625277777777757,0.797694444444444,0.000253333333329611,0.998422222222222,0.349244444444444,0.00399999999999633,0.027307777777776,0.0012944444444408,0.00229555555555294,0.00207555555555184,0.00233999999999668,0.000533333333329355,0.000166666666663298,0.377677777777777,0.00399999999999633,0.000133333333330094,0.0050544444444418,-2.18016715791691e-15,0.00573333333333117,0.241803333333332,0.000733333333331129,-2.07709405231071e-15,0.104363333333332,-2.190270187441e-15,0.905717777777778,0.001142222222219,0.00299222222221929,0.000903333333330811,0.000266666666664528,0.0016855555555523,0.0519066666666642,0.00383111111110909,0.0115111111111092,0.00073333333333127,-3.40809602761283e-15,0.985785555555556,0.0220855555555528,0.99837,0.00981999999999895,0.558698888888888,0.0351399999999992,0.250663333333333,0.0206199999999992,-4.0802731563853e-15,0.00361111111110907,-3.61402759570713e-15,0.0123311111111103
"2",0.062968888888887,0.165213333333333,0.00892888888888613,0.746018888888889,-4.14007716997844e-15,0.00723555555555287,0.008418888888887,0.000161111111107112,0.9993,0.000822222222220055,0.00043333333332996,0.000199999999996105,0.000333333333329367,0.99727,0.00440111111110921,0.00323999999999749,0.463598888888889,0.00175555555555185,0.357345555555555,0.247991111111111,0.00399999999999633,0.00242111111110858,0.00194999999999637,0.0296222222222202,-4.02983942511999e-15,0.00278666666666325,-4.03310348081239e-15,0.00117999999999623,0.378551111111109,0.00306666666666291,-3.17352070548319e-15,0.521942222222222,-2.1758187844038e-15,0.000889999999997838,0.785202222222222,0.000133333333331224,-2.17731388474363e-15,0.0571744444444427,-2.18135509655326e-15,0.951917777777778,0.000199999999995928,0.0263044444444426,0.255496666666666,0.000199999999997753,0.0690022222222206,0.00266888888888578,0.310151111111111,0.262603333333332,0.00368888888888683,0.00288444444444226,0.998313333333333,0.469682222222222,0.998133333333334,0.0153333333333324,0.0402233333333325,0.00688666666666406,0.11308111111111,0.822724444444444,0.00725222222222016,0.00463222222222086,0.00305333333333083,0.0268399999999988
"3",0.0116722222222199,0.00488777777777459,0.000369999999996462,0.0758733333333317,0.000133333333329271,0.0146655555555534,0.00563333333333067,0.00259666666666369,0.9998,0.00079999999999762,0.00201333333333008,0.00241555555555179,0.00687777777777473,0.822581111111111,0.000491111111108305,0.000133333333329198,0.933664444444445,0.000199999999996391,0.475673333333333,0.866167777777778,0.00399999999999633,0.000133333333329443,0.00690444444444127,0.00133333333333115,-4.04212589325918e-15,0.000916666666663241,-3.96410682057535e-15,0.0044199999999971,0.00157333333332946,-4.04094165536624e-15,0.000783333333329984,0.01233222222222,-2.17304692758565e-15,-2.18779068935267e-15,0.0881155555555551,-2.10823580815145e-15,-2.17674767100107e-15,0.115563333333332,0.00859333333333114,0.572056666666667,0.0010199999999963,0.0199499999999989,0.808005555555556,0.00415555555555339,0.0687744444444431,0.760557777777778,0.525268888888889,0.474053333333332,0.00529333333333111,0.00374444444444225,0.649045555555555,0.481611111111111,0.999786666666667,0.00298333333333035,0.0500922222222214,0.00458888888888702,0.00268888888888763,0.993856666666667,0.0197299999999994,0.0139399999999984,0.0522733333333318,0.0335199999999978
"4",0.0347244444444429,1.66666666625909e-05,0.109463333333332,0.227016666666666,-4.13074389508476e-15,0.0041655555555536,0.0142955555555536,-4.04731063478418e-15,0.999333333333333,0.00288333333333076,0.00728333333333185,0.00462333333333008,0.101649999999999,0.216666666666665,0.00473333333333072,-4.12534080969825e-15,0.540874444444444,6.66666666629693e-05,0.910011111111111,0.306069999999999,0.00399999999999633,-4.03828822233739e-15,0.00281555555555338,0.000266666666663392,-4.02349635090597e-15,0.000416666666663213,0.00299999999999674,0.000733333333330443,0.000166666666663052,-4.05057098973316e-15,0.000183333333329819,0.0122433333333315,-2.15532776811263e-15,-2.20261586747483e-15,0.0848255555555547,-2.09151214865718e-15,-1.97358425898149e-15,0.00332666666666444,0.0106933333333311,0.311435555555555,0.0024911111111086,0.00512222222221902,0.0680633333333314,0.00739999999999798,0.0689422222222211,0.474152222222222,0.00524222222222027,0.00102666666666441,0.0061999999999978,0.0165744444444429,0.19167111111111,0.740762222222222,0.998461111111111,0.161687777777777,0.483898888888889,0.0652755555555539,0.00343444444444239,0.993546666666667,0.0623977777777762,-2.12981854375016e-15,0.00347666666666447,0.00770888888888664
"5",0.0253088888888875,0.00126666666666406,0.00672222222222017,0.0685966666666651,0.000856666666663069,0.0566911111111096,0.000449999999996797,-4.09953552586255e-15,0.99835,0.000728888888886685,0.000813333333332083,0.000533333333329195,0.00146666666666283,0.49923111111111,0.0078388888888856,-4.04336934304676e-15,0.640916666666667,0.00159999999999654,0.690045555555555,0.000897777777775844,0.00399999999999633,-4.0972928753528e-15,0.00119888888888569,0.000133333333330002,0.00266333333332976,0.000933333333329999,0.00278888888888626,0.000199999999996537,0.000533333333329469,-4.04284383748177e-15,0.0006666666666631,0.0106866666666648,-2.16993090162987e-15,-2.11788734697885e-15,0.047403333333332,0.00289999999999818,-2.08326689232763e-15,0.00137999999999779,0.00106666666666442,0.58634,0.00939777777777673,0.0180688888888864,0.547306666666667,0.0023388888888868,0.0893055555555542,0.359972222222222,0.00810222222222034,0.335186666666665,0.0697688888888878,0.0243711111111103,0.210369999999998,0.995798888888889,0.984364444444445,0.0228333333333314,0.18164111111111,0.0677111111111093,0.334577777777777,0.997231111111112,0.0469477777777763,0.00091111111110923,0.00278666666666442,0.00693111111110842
"6",0.378553333333333,0.0028466666666649,0.0438155555555543,0.0119999999999974,0.0123666666666652,0.30463111111111,0.0020055555555537,0.0048055555555526,0.999066666666667,0.390107777777778,0.0238077777777765,-4.13938143021634e-15,0.00333333333333004,0.930406666666667,-4.0591974226345e-15,-4.07595068807609e-15,0.029413333333332,-3.96813322941133e-15,0.0523544444444424,0.0132811111111086,0.00399999999999633,-4.07140617516196e-15,0.00105555555555182,0.00833333333333013,0.00170666666666362,0.0158333333333303,0.00149555555555418,0.00432999999999758,0.000935555555552068,-4.02794094374788e-15,0.0178666666666637,0.00950222222222064,0.000599999999997762,-2.20120218349014e-15,0.204643333333332,0.00198333333333136,-2.17512674538511e-15,0.12208111111111,0.000733333333331125,0.311877777777777,0.0109366666666651,0.105796666666666,0.00419444444444147,0.00198777777777527,0.0422511111111098,0.881137777777778,0.000766666666663059,0.455227777777778,0.205097777777778,0.00464666666666513,0.00164444444444225,0.464865555555555,0.155748888888887,0.518606666666666,0.00421111111110876,0.0273199999999987,0.283718888888887,0.840441111111111,0.200642222222222,0.0181222222222205,0.0156777777777757,0.607682222222222
"7",0.149968888888888,0.00157222222221844,0.000338888888884897,0.0138622222222201,0.0116522222222202,0.0202755555555542,0.00551222222221953,0.001474444444441,0.997438888888889,0.40468,0.00406999999999749,6.66666666625717e-05,0.00377999999999723,0.405773333333333,0.00131999999999653,0.00162333333333004,0.469885555555555,0.00226999999999654,0.00921999999999828,0.00386111111110851,0.00399999999999633,-4.036467456577e-15,0.00474555555555195,0.0033666666666633,0.000979999999996353,0.0250666666666641,0.00243333333333138,0.104725555555554,-4.13977000827496e-15,-4.01527699978033e-15,0.00256666666666324,0.102162222222222,0.000399999999997836,-2.0472290529483e-15,0.575743333333333,0.30553111111111,0.00101666666666449,0.091663333333332,0.0018466666666645,0.14568,0.00087333333333006,0.00153222222221845,0.0336266666666652,0.00772666666666514,0.0232977777777769,0.184519999999999,0.000466666666663484,0.180765555555555,0.01101222222222,0.018532222222221,0.00586666666666457,0.00511999999999755,0.0117199999999978,0.579302222222222,0.00409999999999721,0.00589555555555252,0.00273777777777514,0.435681111111111,0.227332222222222,0.000439999999998786,0.632036666666667,0.764082222222222
"8",0.044459999999998,0.00594111111110861,6.66666666626242e-05,0.00887999999999686,0.0350811111111099,0.00327999999999791,0.353967777777777,0.000713333333329571,0.996843333333334,0.0187344444444418,-4.1210812540271e-15,0.000766666666663018,0.000633333333331161,0.00940333333333161,0.00105222222222041,0.00403333333333133,0.384756666666667,0.00157999999999629,0.3027,0.00179999999999648,0.00359999999999633,-4.03787743981828e-15,0.0228577777777759,0.00249999999999656,-4.09861404075211e-15,0.00416666666666331,0.0704433333333316,0.846503333333333,0.000448888888885185,-4.02763748278782e-15,0.00166666666666328,0.104099999999999,0.000455555555553414,0.00019999999999814,0.0362544444444423,0.00175555555555336,-2.17717695723726e-15,0.0473111111111092,0.00606666666666451,0.0591977777777757,0.00247999999999725,0.000272222222218647,0.310316666666666,0.00270333333333089,0.00051999999999862,0.349124444444444,0.00169999999999672,0.0146944444444425,0.00809999999999783,0.0226222222222209,0.0244588888888869,0.049788888888888,0.0144155555555534,0.673072222222222,0.0066922222222204,-4.13206506048406e-15,0.00189999999999663,0.26085,0.425177777777777,0.00193111111110953,0.289597777777777,0.0325188888888874
"9",0.025419999999998,0.0738466666666658,0.0020888888888863,0.0387877777777764,0.0024077777777756,0.00578999999999805,0.9995,0.0051566666666638,0.989992222222222,0.000857777777774982,0.000999999999996606,0.000466666666662974,0.000116666666663467,0.525971111111111,0.000976666666664086,0.00114666666666541,0.0157077777777767,-3.77338530791842e-15,0.00238666666666449,0.0151811111111095,0.00201111111110752,-4.10946091970269e-15,0.00035555555555183,0.00107444444444149,0.000867777777774891,-3.54019776456956e-15,0.485205555555555,0.155158888888888,0.220768888888888,-4.03291104215479e-15,-3.44242782427765e-15,0.00368222222221869,0.00159111111110914,0.00156666666666442,0.394245555555555,0.00113333333333115,0.00895666666666454,0.0149333333333314,0.00206666666666444,0.429824444444444,0.00279333333332976,0.000249999999997201,0.822253333333333,0.0017777777777759,0.00125555555555421,0.836612222222222,0.00177111111110807,0.00741888888888733,0.615877777777778,0.474739999999999,0.468919999999999,0.295651111111111,0.0032911111111094,0.0321366666666647,0.00503999999999695,0.000346666666663172,0.044763333333332,0.289566666666666,0.985498888888889,0.000199999999997925,0.0210222222222205,0.654831111111111
"10",0.135924444444444,0.00538222222222044,0.0020844444444409,0.0273299999999988,0.038718888888887,0.00221999999999686,0.991936666666667,0.00267444444444123,0.923267777777778,0.00076333333332976,0.0053677777777757,6.66666666626727e-05,0.00242333333332982,0.403801111111111,0.000399999999996222,0.00542333333333101,0.157387777777777,0.000438888888885416,0.000169999999997824,0.00455111111110878,0.00214999999999644,0.00211333333333063,0.000399999999996807,0.00274777777777595,-4.04087504198477e-15,0.00853333333333011,0.0130666666666645,0.0695211111111096,0.774124444444445,-4.02728221141994e-15,0.000266666666663231,0.0139399999999981,-3.51891108844408e-15,0.00239666666666449,0.66158,0.383516666666666,0.00613333333333119,0.12261111111111,0.0135333333333312,0.078285555555555,6.66666666630806e-05,0.00233555555555272,0.549465555555556,0.00180666666666349,0.031696666666665,0.0256022222222209,0.00468222222221961,0.017768888888887,0.0118533333333311,0.0192888888888868,0.496293333333332,0.0961044444444441,0.00731111111110869,0.000919999999997773,0.0018933333333301,0.0102433333333314,0.871778888888889,0.00244333333333079,0.65027,0.00983333333333138,0.00398333333333145,0.677552222222222
"11",0.599868888888889,0.0111811111111088,0.000439999999996666,0.0206222222222203,0.0108777777777759,0.00489222222221978,0.563118888888889,0.000239999999996262,0.421863333333333,0.00538888888888552,0.00281555555555266,6.66666666628792e-05,0.000546666666663545,0.00130333333333112,0.0564088888888865,0.00473333333333027,0.45414,0.000779999999996324,0.000199999999997799,0.000133333333330148,0.00399999999999633,0.00413666666666355,0.00333222222221842,-2.14646448763271e-15,0.00262333333333079,-3.49062630652005e-15,0.521303333333333,0.0055977777777756,0.262908888888888,-4.03704847329323e-15,0.000333333333329957,0.0186722222222205,-3.4468798186064e-15,-2.1954068193016e-15,0.0520333333333316,0.0104266666666645,0.000516666666664504,0.0756377777777762,0.0174666666666645,0.159097777777777,0.000537777777773832,0.000838888888887021,0.366608888888888,0.00167444444444241,0.00209111111110934,0.0313033333333318,0.0028611111111086,0.000811111111108934,0.00296666666666448,0.00557777777777606,0.00303444444444224,0.0789433333333328,0.0125955555555525,0.00233333333333116,0.00126666666666345,0.0042088888888864,0.986116666666667,0.388486666666666,0.0078399999999971,0.00677666666666523,0.0105399999999978,0.66798
