"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
"11",0.0142666666666645,0.934606666666667,0.536416666666667,0.285354444444444,0.0894311111111098,0.665557777777778,0.50259,0.00120888888888559,0.000756666666662889,0.995892222222222,0.00930444444444276,0.655555555555555,0.675126666666667,0.0077755555555539,0.00604888888888684,0.122522222222222,0.6984,0.998436666666667,0.999573333333334,0.475483333333333,0.0296011111111097,-4.13675020164798e-15,0.00666111111110946,0.0786122222222213,0.482687777777778,0.674966666666666,0.999636666666667,0.57058,0.505433333333333,0.505564444444444,0.0254755555555539,0.00136666666666373,0.288774444444444,0.204087777777777,0.00440666666666428,0.969642222222222,0.0361944444444434,0.170473333333333,0.606976666666666,0.935948888888889,0.00250555555555383,0.00457222222222016,0.00423333333333151,0.00180333333332979,0.0042155555555533,0.366559999999999,0.000133333333331259,0.0307544444444426,0.071419999999999,0.932937777777778,0.363451111111111,0.584302222222222,0.412566666666666,0.998385555555556,0.0268099999999985,-4.13851545625713e-15,0.00313333333332965,6.66666666626301e-05,0.00702444444444221,0.216325555555555,9.3333333329402e-05
"12",0.000933333333331201,0.840127777777778,0.133273333333333,0.0478066666666645,0.309297777777777,0.798203333333333,0.993701111111111,0.0142177777777752,0.000366666666663302,0.997105555555556,0.311494444444444,0.414744444444444,0.6907,0.00441999999999839,0.0112444444444426,0.00125333333332975,0.0427022222222202,0.998282222222222,0.995983333333333,0.0749233333333321,0.0213488888888877,0.0151977777777751,0.157316666666666,0.109578888888888,0.959802222222222,0.0533177777777769,0.975373333333333,0.722036666666667,0.125346666666666,0.195578888888888,0.348513333333333,0.0230411111111098,0.274458888888889,0.933521111111111,0.00576111111110913,0.998651111111111,0.0357711111111096,0.0731999999999986,0.698062222222222,0.952381111111111,0.0033833333333308,0.000917777777776069,0.000533333333330009,-4.09848821547598e-15,0.0101911111111096,0.00472777777777615,-2.07736050583662e-15,0.032386666666665,0.00277333333333027,0.945265555555556,0.329357777777777,0.613255555555555,0.994026666666667,0.999587777777778,0.37179111111111,-4.13256466084514e-15,0.00489444444444137,0.000288888888885347,0.00620222222221962,0.0118677777777759,0.00216222222221869
"13",0.00173333333333112,0.85592,0.0445266666666657,0.013651111111109,0.159746666666666,0.322973333333333,0.898567777777778,0.00969999999999787,0.00122333333333025,0.985237777777778,0.162005555555554,0.46502111111111,0.988383333333333,0.0059044444444428,0.0203355555555538,0.00271111111110773,0.666095555555555,0.995911111111111,0.99734,0.320582222222222,0.0547044444444433,0.00523666666666486,0.0344211111111091,0.0142199999999976,0.978354444444444,0.0112611111111097,0.877801111111111,0.854602222222222,0.713966666666667,0.640251111111111,0.453211111111111,0.0868255555555544,0.664076666666667,0.0674077777777766,0.00126333333333116,0.998044444444445,0.0775822222222214,0.198686666666666,0.972258888888889,0.71712,-3.43971147861074e-15,0.0136655555555537,0.00352777777777556,0.00877222222221906,0.0732477777777772,0.00416666666666401,0.000599999999997957,0.019577777777776,0.000533333333329819,0.52515,0.418918888888889,0.386613333333332,0.60148,0.99984,0.29408111111111,-4.13740153248909e-15,0.00315333333333127,0.000255555555552646,0.00217777777777429,0.00696111111110774,0.000516666666663438
"14",0.00486666666666449,0.372162222222222,0.217047777777777,0.0772377777777766,0.834973333333333,0.763522222222222,0.805494444444445,0.0048999999999979,0.000999999999996727,0.915153333333334,0.00284333333333111,0.0506188888888868,0.849287777777778,0.0103411111111088,0.737898888888889,0.00661777777777633,0.506116666666666,0.982663333333333,0.999293333333333,0.584348888888889,0.0544555555555545,0.00520999999999721,0.0125133333333306,0.0457822222222209,0.99809,0.0116399999999991,0.998422222222222,0.241871111111111,0.328641111111111,0.556327777777777,0.585445555555555,0.0303244444444427,0.218897777777777,0.0909199999999985,0.00441777777777573,0.997324444444445,0.035126666666665,0.178144444444444,0.53612,0.392545555555555,0.000266666666663272,0.00451555555555365,0.00250555555555348,0.00354555555555171,0.1879,0.0006999999999969,0.00272777777777594,0.00270333333333113,0.0993255555555531,0.0741644444444425,0.697315555555556,0.787886666666667,0.146612222222221,0.999247777777778,0.243905555555554,-4.13834892280344e-15,0.00987333333333144,0.000373333333329458,0.00993333333333004,0.000693333333330051,0.000866666666663677
"15",0.000199999999997819,0.0666099999999983,0.148844444444444,0.197813333333333,0.89095,0.797307777777778,0.789582222222222,0.00220444444444088,0.00171444444444138,0.917121111111111,0.217072222222221,0.320106666666666,0.894964444444445,0.00816666666666384,0.230897777777777,0.122287777777777,0.519645555555555,0.841273333333333,0.991752222222222,0.312452222222222,0.0325144444444418,0.00112888888888503,0.0279344444444425,0.845717777777778,0.997408888888889,0.366389999999999,0.992915555555556,0.0889022222222216,0.194123333333333,0.152915555555555,0.016824444444443,0.164695555555555,0.00948777777777487,0.00407444444444128,0.00453222222222029,0.955707777777778,0.216666666666665,0.39409,0.61911,0.00909111111110864,0.00019999999999672,0.0160211111111096,-2.19467037136193e-15,-4.14281942084927e-15,0.489995555555555,0.000316666666663535,0.00214555555555333,0.0209799999999981,0.321208888888888,0.384664444444444,0.861026666666667,0.696244444444445,0.268706666666666,0.997825555555556,0.176744444444443,0.00123333333332928,0.00168333333332979,0.00199999999999618,0.00622777777777402,0.00832666666666335,0.0223388888888878
"16",-2.11183663149465e-15,0.476731111111111,0.0616288888888881,0.805428888888889,0.379415555555555,0.745598888888889,0.421691111111111,0.0112966666666633,0.0401011111111097,0.541811111111111,0.00869999999999787,0.17385,0.0796233333333322,0.0196199999999985,0.331784444444443,0.0689266666666659,0.881144444444445,0.768434444444445,0.500745555555555,0.061264444444444,0.0415633333333322,-4.03987214051919e-15,0.0560199999999991,0.584623333333333,0.99637,0.0187555555555535,0.994236666666667,0.146442222222222,0.00767222222222048,0.362195555555555,0.291619999999999,0.0671677777777763,0.0164188888888865,0.115506666666665,0.00516666666666449,0.718615555555556,0.0121699999999977,0.764902222222222,0.0496922222222216,0.0103055555555535,0.00101333333333038,0.0119644444444423,0.000166666666664473,-4.14164628518658e-15,0.633153333333333,-3.32943302557472e-15,0.00595666666666469,0.00247999999999767,0.00316333333333081,0.152529999999999,0.730504444444445,0.663291111111111,0.076246666666666,0.999246666666667,0.0254033333333317,0.206863333333332,0.00399999999999633,-4.07011461570998e-15,0.012557777777776,0.00436666666666308,0.00781666666666536
"17",0.000133333333331153,0.0718755555555547,0.819282222222222,0.092007777777777,0.97872,0.420254444444444,0.390707777777778,0.00256444444444128,0.0526755555555539,0.409053333333333,0.0111533333333311,0.890453333333333,0.417928888888888,0.0168511111111095,0.947842222222222,0.171575555555554,0.943676666666667,0.546097777777778,0.988105555555556,0.149654444444444,0.0387599999999987,-4.08810022870891e-15,0.0210111111111089,0.186276666666666,0.945573333333333,0.742818888888889,0.964657777777778,0.24726,0.256785555555555,0.193242222222222,0.945994444444445,0.21679111111111,0.880823333333333,0.246587777777777,0.14770111111111,0.984138888888889,0.00439666666666359,0.980748888888889,0.0116955555555541,0.0250011111111096,0.00139999999999668,0.00710333333333203,0.00477999999999811,-4.1377642053438e-15,0.604942222222222,0.000173333333330689,0.0164711111111092,0.00754444444444149,0.0033988888888861,0.802942222222222,0.999053333333333,0.398928888888889,0.74916,0.998758888888889,0.00116666666666423,0.0837955555555536,0.00286666666666302,0.000355555555552536,0.00131999999999777,0.0128877777777761,0.2075
"18",0.00719999999999782,0.0758611111111103,0.843836666666667,0.270146666666666,0.318818888888888,0.703235555555556,0.881318888888889,0.00433666666666318,0.00192333333333024,0.204607777777777,0.0477577777777763,0.515682222222222,0.925996666666667,0.00816666666666501,0.149015555555555,0.00374666666666336,0.779613333333333,0.84921,0.989001111111111,0.491071111111111,0.0437244444444435,0.00014666666666272,0.486142222222222,0.640782222222222,0.745045555555556,0.121088888888888,0.986198888888889,0.359103333333333,0.157957777777778,0.222857777777777,0.0457988888888874,0.0120077777777758,0.328238888888888,0.139766666666666,0.00521111111110931,0.667871111111111,0.0169566666666641,0.45543,0.211767777777777,0.322843333333333,0.000333333333329945,0.275265555555555,0.00449999999999707,6.66666666625802e-05,0.119188888888887,0.000586666666663365,0.0012633333333317,0.00157222222221871,0.00373999999999741,0.641791111111111,0.241106666666666,0.228172222222222,0.99068,0.996545555555556,0.0943155555555541,0.0881588888888876,0.00149999999999663,0.000488888888885087,0.00118888888888714,0.0199388888888871,0.325172222222222
"19",0.00066666666666451,0.817503333333333,0.210604444444444,0.351496666666667,0.135825555555555,0.95441,0.947456666666667,0.000834444444440967,0.000199999999996257,0.263575555555555,0.0203466666666653,0.426062222222222,0.460276666666666,0.00871444444444291,0.570797777777777,0.00249222222221934,0.980088888888889,0.878977777777778,0.998,0.403874444444444,0.0117255555555532,0.000793333333329438,0.811527777777778,0.11689111111111,0.877538888888889,0.473206666666666,0.989674444444445,0.772567777777778,0.617415555555556,0.106772222222221,0.281136666666666,0.65501,0.922753333333334,0.245492222222221,0.370501111111111,0.600305555555556,0.0849744444444435,0.0267299999999989,0.182064444444444,0.744526666666667,0.000633333333329886,0.12354111111111,0.000599999999996985,0.00147333333333003,0.923416666666667,0.00137333333333041,0.000922222222219137,0.000843333333330057,0.24846,0.836241111111111,0.824826666666667,0.743786666666667,0.388805555555555,0.990025555555556,0.0662188888888877,0.071086666666666,0.00359999999999632,-4.13124719618926e-15,0.0530988888888877,0.0144877777777763,0.400542222222222
"20",0.00428888888888694,0.199309999999999,0.607927777777778,0.545976666666667,0.00217444444444172,0.512183333333333,0.996456666666667,0.00607555555555246,0.00475222222221889,0.46904,0.00276666666666433,0.0427477777777765,0.000879999999996646,0.00053333333332999,0.191907777777777,0.391102222222222,0.300837777777778,0.592066666666667,0.999426666666667,0.0634399999999994,0.0144922222222203,0.00165444444444045,0.951443333333333,0.427193333333332,0.913165555555556,0.180123333333333,0.995274444444445,0.038384444444443,0.168969999999999,0.372422222222222,0.513443333333333,0.766365555555556,0.885785555555556,0.0344988888888877,0.273513333333333,0.973598888888889,0.0101222222222206,0.179464444444444,0.571851111111111,0.977375555555556,0.0016055555555533,0.0838055555555538,0.000266666666663341,0.0140077777777751,0.527756666666666,0.0027444444444417,-3.46062437965126e-15,0.000666666666663322,0.020892222222221,0.920827777777778,0.476993333333333,0.135355555555554,0.204454444444444,0.987626666666667,0.005919999999997,0.172278888888888,0.00399999999999633,0.000534444444441593,0.00647555555555301,0.0406511111111101,0.0553655555555541
"21",0.00977777777777586,0.7432,0.90207,0.550308888888889,0.00643777777777548,0.576481111111111,0.996488888888889,-4.13016287836854e-15,0.00267999999999637,0.907558888888889,0.00557222222222052,0.171549999999999,0.00527999999999735,0.000306666666663204,0.0481333333333327,0.778248888888889,0.310007777777778,0.0176166666666648,0.998936666666667,0.0260666666666657,0.00691222222221963,0.00662888888888561,0.378448888888889,0.54798,0.979205555555556,0.530816666666666,0.999172222222222,0.408525555555555,0.135387777777778,0.723185555555556,0.792617777777778,0.552461111111111,0.876696666666667,0.0320177777777759,0.229756666666666,0.959953333333334,0.00375555555555353,0.0271366666666644,0.151136666666666,0.818071111111111,0.00299444444444261,0.31651,-3.24770580798865e-15,0.00737111111110881,0.701424444444444,0.00408777777777619,-3.45202015121042e-15,0.000133333333329352,0.113354444444444,0.912493333333333,0.392795555555556,0.318724444444445,0.741447777777778,0.984362222222222,0.00190222222222007,0.0927699999999992,0.00399999999999633,-4.04025331709097e-15,6.66666666627916e-05,0.237834444444444,0.0308933333333317
"22",0.001199999999998,0.997448888888889,0.2083,0.893755555555556,0.00354666666666449,0.503876666666666,0.983583333333333,0.00130333333333007,-4.10414295141474e-15,0.580915555555556,0.00211444444444275,0.698073333333333,0.12759111111111,0.000911111111107629,0.597398888888889,0.159736666666665,0.0886966666666662,0.0367944444444436,0.999178888888889,0.0179966666666653,0.00655555555555317,0.0193011111111089,0.0222555555555541,0.599966666666667,0.956108888888889,0.114377777777777,0.999432222222222,0.829407777777778,0.22442,0.197453333333333,0.938087777777778,0.072609999999999,0.781122222222222,0.0127088888888861,0.231189999999998,0.340694444444444,0.0103422222222199,0.0529433333333325,0.0192933333333315,0.538038888888889,0.00448333333333145,0.680133333333333,0.00107333333333012,0.184048888888888,0.69023,0.0126966666666652,-3.49614781569585e-15,0.000333333333329376,0.0238311111111091,0.15316,0.55301,0.737645555555556,0.502727777777778,0.983986666666667,0.0174933333333309,0.00367666666666411,0.00329999999999739,0.000406666666664021,0.00491222222222022,0.720892222222222,0.000723333333329718
"23",-2.09686342363587e-15,0.434319999999999,0.938233333333334,0.685574444444444,0.617834444444444,0.665905555555556,0.684722222222222,0.00176999999999763,0.00109333333332931,0.465803333333333,0.00261111111110932,0.375583333333333,0.0322833333333307,0.000133333333329259,0.64469,0.102317777777777,0.0197766666666646,0.0804311111111099,0.998276666666667,0.201201111111111,0.0119555555555533,0.00262999999999756,0.485887777777777,0.398252222222222,0.652677777777778,0.157871111111111,0.998742222222222,0.455552222222222,0.76814,0.0087466666666655,0.729405555555556,0.700251111111111,0.963075555555556,0.125352222222221,0.00596999999999707,0.909563333333333,0.00663999999999776,0.0526688888888878,0.0740244444444426,0.781602222222222,0.00111333333333135,0.0288022222222202,0.00313999999999772,0.935597777777778,0.886458888888889,0.0285811111111095,-3.46065028485516e-15,0.000199999999996043,0.164208888888888,0.013982222222221,0.716702222222222,0.514888888888889,0.217885555555555,0.999333333333333,0.0106677777777758,3.99999999976589e-05,0.00399999999999633,-4.03100886003926e-15,0.00281888888888733,0.970756666666667,0.000266666666662562
"24",-2.09235591815589e-15,0.773816666666667,0.411877777777777,0.834882222222222,0.189424444444443,0.973243333333333,0.869962222222223,0.00774444444444156,0.00241555555555258,0.0904588888888874,0.135463333333333,0.580898888888889,0.194938888888888,-4.04500877237979e-15,0.0381155555555544,0.0462322222222208,0.00161333333333113,0.0171411111111095,0.9988,0.218794444444444,0.0108388888888864,0.00284555555555216,0.0421144444444432,0.141038888888888,0.92924,0.684544444444444,0.963444444444445,0.17129111111111,0.996362222222222,0.00329111111110884,0.0714666666666654,0.0731699999999991,0.908287777777778,0.0400855555555544,0.0812111111111096,0.998983333333333,0.0539166666666661,0.50426,0.696677777777778,0.86752,0.000333333333329971,0.00786666666666427,0.0051733333333312,0.691433333333333,0.756962222222222,0.0381399999999986,-3.38810091093933e-15,-4.08541348898931e-15,0.0619633333333319,0.0243222222222206,0.689354444444444,0.0695022222222211,0.701778888888889,0.965913333333334,0.0152444444444421,0.0336966666666652,0.00399999999999633,0.000855555555553032,0.0602944444444435,0.932686666666667,6.66666666627099e-05
"25",0.000599999999997959,0.783558888888889,0.438804444444444,0.978437777777778,0.540281111111111,0.421358888888888,0.567457777777778,-4.09241529553128e-15,0.000799999999998697,0.25041111111111,0.259927777777777,0.518776666666667,0.595664444444444,0.000599999999995946,0.342976666666666,0.0321111111111093,0.0178055555555535,0.0221155555555538,0.998804444444445,0.938101111111111,0.0424877777777769,0.00407111111110842,0.0546611111111095,0.0308488888888881,0.995663333333333,0.158329999999999,0.952404444444444,0.200703333333333,0.207272222222221,0.0174544444444423,0.0544655555555546,0.593855555555555,0.279532222222222,0.435444444444444,0.119645555555554,0.893678888888889,0.0232977777777756,0.0154733333333318,0.370133333333333,0.924268888888889,0.000183333333329892,0.00370999999999667,0.000166666666663356,0.133803333333333,0.973845555555556,0.0960299999999994,-3.40735217818633e-15,0.0015688888888854,0.00585444444444182,0.0240722222222206,0.248625555555555,0.0277322222222208,0.968153333333333,0.743778888888889,0.000239999999996071,0.0401866666666654,0.00399999999999633,0.000255555555551681,0.0432855555555542,0.99885,0.011498888888886
"26",0.00366666666666472,0.51512,0.814031111111111,0.906616666666667,0.530297777777778,0.977472222222222,0.815047777777778,-4.13086601961747e-15,0.046882222222221,0.160267777777777,0.287404444444444,0.850872222222222,0.405722222222222,0.00181333333332981,0.0989966666666657,0.00368888888888762,0.235624444444444,0.157175555555555,0.960785555555556,0.0370477777777751,0.00121999999999705,0.0172222222222198,0.335135555555555,0.00719333333333167,0.990117777777778,0.274643333333333,0.996794444444445,0.722097777777778,0.61542,0.0408699999999989,0.168245555555555,0.924918888888889,0.832585555555556,0.0135799999999976,0.00319999999999774,0.973684444444445,0.0116399999999977,0.0377411111111101,0.139225555555554,0.998076666666667,0.000733333333329727,0.000953333333329657,0.000669999999997614,0.817134444444444,0.984295555555556,0.701593333333333,0.0100666666666636,0.00142222222221906,0.104099999999999,0.0957155555555546,0.223111111111111,0.0276911111111091,0.580874444444444,0.97282,0.00488444444444206,0.0116499999999975,0.00399999999999633,-4.0417706218913e-15,0.173551111111111,0.828947777777778,0.564008888888888
